id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,gamma,beta,a_b,b_c,a_c,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-O,ecn_bond_dist_In-O,Unnamed: 23,Unnamed: 24,Ef,atomic_predE,abs_error,error,sq_error,norm_abs_error,sum_Ef_and_normalized_error,sum_pred_Ef_and_abs_error
96,80,0.28125,0.3125,0.40625,11.48352936,24.40958873,6.5922052639999995,6.591875825,119.9920512,90.01106019,90.0041692,3.702795613,1.000049977,3.702980666,2.053313835,2.03826981,2.027821588,,,0.3576,0.239765423,0.11783457699999997,-0.11783457699999997,0.01388498753676892,0.3295150363534675,0.5692804593534675,0.3576
97,80,0.5625,0.09375,0.34375,10.90051668,10.36275262,9.492965423,8.864618334,90.00341205,90.00073823,90.00098542,1.091624393,1.070882588,1.169001555,1.882726972,1.873236282,1.8655144590000001,,,0.2451,0.301015899,0.05591589899999996,0.05591589899999996,0.003126587760978197,0.22813504283965713,0.5291509418396572,0.35693179799999997
98,80,0.0,0.65625,0.34375,11.90180871,24.83096149,6.36144486,6.2291837999999995,90.00025002,104.6112719,90.00009326,3.903352467,1.021232486,3.986230345,0.0,1.918218169,1.96443494,,,0.0226,0.110068493,0.08746849300000001,0.08746849300000001,0.00765073726769105,3.8702873008849563,3.9803557938849563,0.19753698600000003
99,40,0.0,0.9375,0.0625,10.8074524,9.469076664,8.852914123,5.1569086639999995,90.00170859,90.00149416,89.99665863,1.069599968,1.716709506,1.8361924330000001,0.0,1.8719898000000001,1.834278593,,,0.0609,0.09077407300000001,0.029874073000000008,0.029874073000000008,0.0008924602376093294,0.4905430706075535,0.5813171436075535,0.12064814600000001
101,80,0.09375,0.625,0.28125,11.37471551,10.51258179,9.618871307000001,8.999057537,89.99852791,90.0007382,90.00046506,1.0929121990000001,1.068875409,1.1681869740000002,1.901169453,1.899641075,1.910398145,,,0.1662,0.228527056,0.06232705600000002,0.06232705600000002,0.0038846619096271386,0.375012370637786,0.603539426637786,0.290854112
102,20,0.875,0.125,0.0,9.825783202,12.00619851,5.6980586220000005,2.9601017999999995,89.99910604,90.00028135,103.97136490000001,2.107068268,1.924953602,4.056008651,1.837106831,1.894017005,0.0,,,0.0408,0.102898974,0.062098974,0.062098974,0.0038562825718526763,1.5220336764705882,1.624932650470588,0.164997948
103,80,0.5,0.1875,0.3125,10.89013506,10.35730674,9.490310185,8.8633114,90.0026934,90.00077095,90.00102321,1.091355977,1.070740918,1.1685595,1.87448847,1.87994697,1.873555967,,,0.2179,0.268679752,0.050779751999999984,0.050779751999999984,0.002578583213181502,0.23304154199173924,0.5017212939917393,0.319459504
104,40,0.4375,0.375,0.1875,11.055596699999999,14.51557475,5.931171442,5.930909163,119.9963919,89.99369652,90.00557921,2.447336903,1.000044222,2.44744513,2.00709836,2.027119164,1.94306041,,,0.2716,0.19809274300000002,0.07350725699999999,-0.07350725699999999,0.0054033168316640475,0.27064527614138434,0.46873801914138435,0.2716
106,30,0.833333333,0.083333333,0.083333333,9.207334684,13.30333851,4.89661795,4.896385643,120.0017557,89.98682032,90.01411490000001,2.716842246,1.000047445,2.716971146,1.905993958,1.905960594,1.905960602,,,0.0892,0.15328466400000001,0.06408466400000001,0.06408466400000001,0.0041068441599928975,0.718437937219731,0.871722601219731,0.21736932800000003
107,30,0.75,0.166666667,0.083333333,9.31405991,13.34490822,4.917248582,4.916986225,120.00156709999999,89.98829662,90.01271722,2.7138974160000005,1.000053357,2.714042222,1.9136102019999999,1.9136137130000002,1.913645297,,,0.0981,0.163584502,0.06548450199999999,0.06548450199999999,0.004288220002188002,0.6675280530071354,0.8311125550071353,0.22906900399999996
109,80,0.34375,0.40625,0.25,10.6533546,9.481290367,9.481029709,9.480984082,90.00329566,90.00339172,89.99653191,1.000027493,1.000004812,1.000032305,2.008105322,2.00459329,2.00180014,,,0.1995,0.19721427,0.0022857300000000136,-0.0022857300000000136,5.224561632900062e-06,0.011457293233082774,0.20867156323308278,0.1995
110,80,0.0,0.125,0.875,13.57820759,11.21501899,10.15841254,9.534689901,89.9995962,90.00015345,89.9962865,1.1040129490000001,1.065416143,1.176233219,0.0,2.002431016,2.023734976,,,0.13699999999999998,0.159563599,0.022563599000000018,0.022563599000000018,0.0005091159998328018,0.16469780291970817,0.3242614019197082,0.18212719800000002
111,40,0.1875,0.5,0.3125,11.7388911,14.84211714,10.39670498,6.023910464,30.34833609,91.02845091,91.19526189,1.427578946,1.7259062930000002,2.463867488,1.972242676,2.0135357369999998,2.038221645,,,0.3546,0.24500208,0.10959792000000002,-0.10959792000000002,0.012011704068326403,0.3090747884940779,0.5540768684940779,0.3546
112,30,0.25,0.75,0.0,9.734190339,13.50089569,4.997859211000001,4.997417851,120.00036100000001,89.99660641,90.00479006,2.7013357360000003,1.000088318,2.7015743110000003,1.943251066,1.943233059,0.0,,,0.0712,0.088360337,0.017160336999999998,0.017160336999999998,0.00029447716595356894,0.24101596910112358,0.32937630610112356,0.105520674
113,80,0.53125,0.21875,0.25,10.64940155,10.27337289,9.42536061,8.798409351,90.00275903,90.00089808,90.00134617,1.089971335,1.071257341,1.167639795,1.858743847,1.858589412,1.8677607969999999,,,0.2286,0.244571481,0.01597148100000001,0.01597148100000001,0.0002550882053333613,0.06986649606299217,0.31443797706299215,0.26054296200000004
114,10,0.75,0.0,0.25,10.35365677,11.92808058,3.165986713,3.165777362,119.99922759999998,90.01183976,90.01397408,3.76757127,1.0000661290000001,3.767820417,1.9171882080000002,0.0,2.0960501959999998,,,0.2445,0.30190836,0.05740835999999999,0.05740835999999999,0.003295719797889599,0.23479901840490794,0.5367073784049079,0.35931672
115,80,0.78125,0.03125,0.1875,10.12813513,23.75233613,6.276343656,6.275943731,120.00068200000001,90.01133586,90.0113905,3.784422497,1.000063723,3.784663653,1.961894917,1.811516065,1.9010272869999998,,,0.366,0.24012938,0.12587062,-0.12587062,0.015843412979184398,0.34390879781420763,0.5840381778142076,0.366
116,80,0.6875,0.0625,0.25,10.43239796,10.20032988,9.365723769,8.73611962,90.00425179,90.00088768,90.00155725,1.089112826,1.072069085,1.167604191,1.8461904319999998,1.896202124,1.84135739,,,0.1914,0.267822727,0.076422727,0.076422727,0.005840433202116528,0.39928279519331245,0.6671055221933124,0.34424545399999995
117,40,0.5,0.4375,0.0625,10.41832235,14.28622172,10.06757912,5.786202293,30.14344521,94.30214806,93.66388545,1.419032475,1.7399286459999999,2.4690152530000002,1.914610344,1.908964127,1.813936964,,,0.0812,0.172612725,0.091412725,0.091412725,0.008356286291925625,1.1257724753694582,1.2983852003694583,0.26402545
118,80,0.5625,0.0,0.4375,10.90678327,9.555877659,9.55577247,9.555431187,90.00119878,89.99929646,90.00201079,1.000011008,1.000035716,1.0000467240000002,2.021640258,0.0,2.0199500930000003,,,0.2695,0.293978403,0.024478402999999982,0.024478402999999982,0.0005991922134304081,0.09082895361781068,0.3848073566178107,0.318456806
119,80,0.46875,0.25,0.28125,10.57035324,9.456622841,9.456363316000001,9.456257097,90.0025834,89.99759516,90.00300178,1.000027444,1.000011233,1.000038677,1.9968145380000002,2.006485014,1.9991554759999999,,,0.2322,0.24181202,0.009612019999999999,0.009612019999999999,9.239092848039997e-05,0.041395434969853574,0.28320745496985356,0.25142403999999996
120,80,0.25,0.75,0.0,10.28112818,23.91069515,6.302315371000001,6.302280688,119.9976477,90.00213661,90.01206852,3.7939540860000003,1.000005503,3.793974965,1.95462139,1.9546744669999998,0.0,,,0.2151,0.088360337,0.126739663,-0.126739663,0.01606294217735357,0.5892127522082752,0.6775730892082752,0.2151
121,80,0.625,0.0,0.375,10.91090859,10.36820064,9.495620894,8.865926881,90.00412272,90.00072418,90.00095227,1.091892858,1.071024048,1.1694435090000002,1.888241422,0.0,1.8572526169999999,,,0.2269,0.30764495399999997,0.08074495399999998,0.08074495399999998,0.0065197475964621126,0.35586141031291313,0.6635063643129131,0.38838990799999995
122,20,0.25,0.5,0.25,11.29529074,12.29790596,6.081997578999999,3.11893722,89.99994141,90.00014536,104.4479396,2.022017569,1.950022444,3.9429796410000004,1.947221017,1.9100712359999998,1.872921454,,,0.2111,0.204215544,0.006884456000000011,-0.006884456000000011,4.739573441593615e-05,0.03261229748934159,0.2368278414893416,0.2111
123,80,0.03125,0.03125,0.9375,13.35076759,10.22208617,10.22184173,10.22180362,89.99918966,90.00060396,90.00060273,1.000023914,1.000003728,1.000027642,2.154694081,2.154671974,2.162284067,,,0.0414,0.081660631,0.040260631,0.040260631,0.0016209184085181608,0.9724790096618358,1.0541396406618357,0.121921262
124,40,0.0,0.1875,0.8125,13.73625458,15.08943636,6.484797463,6.483833594,120.0007621,90.01490639,90.01052768,2.326894008,1.000148657,2.327239918,0.0,2.127419056,2.114567349,,,0.2362,0.183094797,0.05310520299999999,-0.05310520299999999,0.002820162585671208,0.22483151143099064,0.40792630843099065,0.2362
125,80,0.21875,0.03125,0.75,12.41389047,9.977119906,9.977004874,9.976828814,89.99912391,90.00080586,90.00110828,1.00001153,1.000017647,1.000029177,2.1070227999999998,2.103043921,2.1111679519999997,,,0.1653,0.239454533,0.074154533,0.074154533,0.005498894764448088,0.4486057652752571,0.688060298275257,0.313609066
127,80,0.0625,0.9375,0.0,10.30722496,9.37748935,9.3774598,9.376914565,90.00617009,90.00528495,89.99289947,1.000003151,1.000058147,1.0000612979999999,1.97659048,1.983543871,0.0,,,0.0838,0.072385424,0.011414575999999996,-0.011414575999999996,0.0001302925452597759,0.13621212410501188,0.20859754810501188,0.0838
128,80,0.8125,0.03125,0.15625,9.996963521,23.68870414,6.24396778,6.243566991000001,120.0016032,90.01059690000001,90.01031386,3.7938543210000004,1.000064192,3.7940978569999997,1.926067189,2.070406937,1.96310575,,,0.3179,0.21889984399999998,0.09900015600000003,-0.09900015600000003,0.009801030888024342,0.31141917584145967,0.5303190198414597,0.3179
129,80,0.5,0.0625,0.4375,11.2669905,24.2852174,6.546560101,6.5461413539999995,119.9938241,90.01577403,90.01132596,3.7096149769999998,1.0000639690000002,3.7098522760000003,2.024506935,1.88963768,2.043773972,,,0.3519,0.30869611,0.04320388999999997,-0.04320388999999997,0.0018665761111320972,0.12277320261437899,0.43146931261437904,0.3519
130,40,0.375,0.375,0.25,10.97709862,14.61272785,9.915283272,5.828481502000001,31.72179669,97.26937297,98.55661197,1.47375798,1.7011777890000002,2.507124342,1.8763030440000001,1.9677409769999998,1.942875805,,,0.2534,0.201638001,0.051761999,-0.051761999,0.002679304540476001,0.20426992501973165,0.4059079260197317,0.2534
131,30,0.5,0.41666666700000005,0.083333333,9.639152593,13.46961831,4.979145098,4.978792897,120.0010108,89.99260288,90.00856009,2.7052070269999997,1.00007074,2.705398394,1.9364929819999999,1.936484303,1.936536395,,,0.1295,0.18430627600000002,0.054806276000000015,0.054806276000000015,0.0030037278889881776,0.4232144864864866,0.6075207624864866,0.23911255200000003
132,40,0.0,0.25,0.75,13.66536936,15.28049068,6.427929026,6.426012543,119.99976559999999,90.00980615,89.99987420000001,2.377202769,1.000298238,2.3779117419999998,0.0,2.205895228,2.11417351,,,0.3156,0.183562495,0.132037505,-0.132037505,0.017433902726625025,0.4183697877059569,0.6019322827059569,0.3156
135,80,0.53125,0.34375,0.125,10.26366136,10.13472847,9.319318765,8.693527211000001,90.002262,90.00125493,90.00184111,1.0874967070000001,1.071983619,1.1657786559999999,1.843748011,1.832109299,1.826540791,,,0.1141,0.203744238,0.089644238,0.089644238,0.008036089406600644,0.7856637861524979,0.9894080241524978,0.293388476
136,80,0.03125,0.125,0.84375,13.41274525,11.165743199999998,10.11996732,9.496004643,89.99981851,90.00017318,89.99662108,1.103337871,1.065707916,1.1758359040000002,1.9948505319999998,2.012935684,2.013601538,,,0.1808,0.15895931800000002,0.021840681999999972,-0.021840681999999972,0.0004770153902251228,0.12080023230088481,0.27975955030088484,0.1808
138,80,0.5625,0.0,0.4375,10.90678327,9.555877659,9.55577247,9.555431187,90.00119878,89.99929646,90.00201079,1.000011008,1.000035716,1.0000467240000002,2.0231201530000003,0.0,2.0180473709999998,,,0.2413,0.293978403,0.05267840300000001,0.05267840300000001,0.00277501414263041,0.21831082884376302,0.5122892318437631,0.34665680600000004
139,80,0.40625,0.28125,0.3125,11.24430511,24.41691412,6.22841496,6.114270772,89.99977905,104.66827990000002,90.00016318,3.920245243,1.0186684879999999,3.9934302930000003,1.891280453,1.8806978490000001,1.924866295,,,0.1294,0.234840412,0.10544041200000001,0.10544041200000001,0.011117680482729746,0.8148408964451316,1.0496813084451315,0.34028082400000004
140,80,0.3125,0.4375,0.25,10.69757698,9.494383813999999,9.494149446,9.494072896,90.00342074,90.00344637,89.99632099,1.000024686,1.000008063,1.000032749,2.0091934069999997,2.005034449,2.011182423,,,0.1875,0.196205877,0.008705877,0.008705877,7.5792294339129e-05,0.046431344000000006,0.24263722100000001,0.204911754
141,40,0.3125,0.6875,0.0,10.44221028,14.28597046,9.94019388,5.77567143,30.62630613,91.27469484,91.4800787,1.4371923359999998,1.721045596,2.47347354,1.89471095,1.977126121,0.0,,,0.1015,0.094688846,0.006811154000000014,-0.006811154000000014,4.639181881171619e-05,0.06710496551724152,0.1617938115172415,0.1015
142,40,0.8125,0.0,0.1875,10.07163486,9.264996973999999,8.633845419,5.036286353,90.00096943,90.00190705,90.00517805,1.073102022,1.7143277430000001,1.8396485669999998,1.831532449,0.0,1.8027682790000001,,,0.2383,0.271045093,0.032745093,0.032745093,0.0010722411155786491,0.13741121695342007,0.4084563099534201,0.303790186
143,80,0.78125,0.21875,0.0,9.585288275,23.511352300000002,6.137098118,6.13682016,120.0044084,90.01530787,89.99871051,3.831021087,1.000045293,3.831194607,1.911037901,1.886506575,0.0,,,0.2388,0.095956994,0.142843006,-0.142843006,0.020404124363116033,0.5981700418760468,0.6941270358760468,0.2388
144,80,0.0,0.15625,0.84375,13.078132,10.15195836,10.15179837,10.15179625,89.99835342,90.00119506,90.00107006,1.00001576,1.000000209,1.0000159690000001,0.0,2.145568805,2.147244689,,,0.0591,0.173694404,0.114594404,0.114594404,0.013131877428115215,1.9389916074450084,2.1126860114450086,0.288288808
145,40,0.75,0.0,0.25,10.72760785,14.17509619,5.912502347,5.911991095,119.99968799999999,90.00637041,89.99445707,2.397478319,1.000086477,2.397685646,1.9546302709999999,0.0,2.034929486,,,0.4211,0.30190836,0.11919163999999999,-0.11919163999999999,0.014206647045889597,0.28304830206601755,0.5849566620660176,0.4211
146,80,0.875,0.125,0.0,9.436838609,9.835386333999999,9.082090388,8.451606596,90.00497582,90.00144522,90.00239719,1.082943014,1.074599283,1.163729786,1.7849044090000001,1.793249886,0.0,,,0.0536,0.102898974,0.049298974,0.049298974,0.002430388837452676,0.9197569776119403,1.0226559516119402,0.152197948
147,20,0.125,0.625,0.25,11.46981781,12.36287424,6.107521189,3.13671265,90.0000846,90.00012508,104.404871,2.024204887,1.947108923,3.941347398,1.8834791530000001,1.942934653,1.8834791530000001,,,0.2215,0.221969062,0.0004690619999999923,0.0004690619999999923,2.200191598439928e-07,0.002117661399548498,0.2240867233995485,0.222438124
148,40,0.625,0.375,0.0,10.05519255,14.05838179,10.00734749,5.763035464,29.74384868,90.71708836,90.82482011,1.4048059990000001,1.7364716130000002,2.43940574,1.9195811459999998,1.930270525,0.0,,,0.2175,0.10021141199999999,0.11728858800000001,-0.11728858800000001,0.013756612875033747,0.5392578758620691,0.639469287862069,0.2175
149,80,0.5,0.09375,0.40625,10.90159583,9.554357213,9.554214657000001,9.553963893999999,90.00164963,89.99865933,90.00228478,1.000014921,1.000026247,1.0000411679999999,2.020575865,2.013913179,2.022114936,,,0.2566,0.30762011699999997,0.051020116999999976,0.051020116999999976,0.0026030523386936866,0.19883132112236937,0.5064514381223694,0.35864023399999995
150,80,0.03125,0.5,0.46875,12.20040651,24.76548608,6.42251537,6.3511514810000005,90.00024639,104.9427116,90.00008375,3.856041543,1.01123637,3.899369454,1.914209746,1.924797026,1.9480890430000002,,,0.1044,0.168241647,0.06384164699999999,0.06384164699999999,0.004075755891672608,0.611510028735632,0.779751675735632,0.232083294
151,30,0.166666667,0.25,0.583333333,11.60158599,14.19652994,5.320891195,5.320420877,120.00099579999998,89.99737688,90.00190902,2.668073715,1.000088399,2.66830957,2.0637475430000003,2.063717154,2.063760636,,,0.1663,0.234735258,0.068435258,0.068435258,0.004683384537526564,0.4115168851473241,0.646252143147324,0.303170516
152,30,0.5,0.5,0.0,9.406971871,13.37618496,4.935960505,4.935608923,120.00091,89.9923634,90.00894955,2.7099457030000003,1.000071234,2.710138742,1.920370005,1.920370005,0.0,,,0.0697,0.10374637,0.034046370000000006,0.034046370000000006,0.0011591553101769005,0.48847015781922537,0.5922165278192254,0.13779274000000002
153,80,0.875,0.125,0.0,9.224361841,9.037069614,9.036609558,9.036352693,90.00293325,89.99853739,90.00387529,1.00005091,1.0000284259999999,1.000079337,1.910210916,1.917423642,0.0,,,0.0911,0.102898974,0.011798974000000004,0.011798974000000004,0.00013921578745267608,0.12951672886937435,0.23241570286937435,0.11469794800000001
154,80,0.9375,0.0625,0.0,9.396569196,23.39412035,6.091704967999999,6.091308478999999,120.006231,90.00815933,90.00087643,3.840323928,1.000065091,3.840573898,1.883202689,2.0261499769999998,0.0,,,0.2022,0.113479161,0.088720839,-0.088720839,0.00787138727286392,0.4387776409495549,0.5522568019495548,0.2022
155,80,0.0,0.40625,0.59375,12.23969472,9.930127864,9.93011005,9.930055415,90.00223053,90.00254024,89.99663698,1.000001794,1.000005502,1.000007296,0.0,2.101660688,2.098972841,,,0.1117,0.119528151,0.007828151000000005,0.007828151000000005,6.127994807880109e-05,0.07008192479856765,0.18961007579856765,0.127356302
156,20,0.375,0.625,0.0,10.47222242,12.26594389,5.800387579,3.03120355,89.99971937,90.00019851,103.7911008,2.1146766009999998,1.913559246,4.046558962,1.9020420759999999,1.8756989309999998,0.0,,,0.0247,0.09971489800000001,0.07501489800000001,0.07501489800000001,0.005627234921950406,3.0370404048583,3.1367553028583,0.17472979600000002
157,80,0.375,0.40625,0.21875,11.04040441,24.47414036,6.1848339999999995,6.0244314260000005,89.999787,104.4068927,90.00016987,3.9571216239999996,1.0266253459999999,4.062481358,1.891974321,1.8955115059999998,1.915435245,,,0.1481,0.19155527600000002,0.043455276000000015,0.043455276000000015,0.0018883610122361772,0.2934184740040514,0.4849737500040514,0.23501055200000004
159,80,0.84375,0.15625,0.0,9.264537293,9.050162588,9.049698187999999,9.049472106,90.00306153,89.99831259999999,90.00393159,1.000051317,1.0000249829999999,1.000076301,1.914116312,1.91261783,0.0,,,0.0907,0.09940054,0.008700539999999993,0.008700539999999993,7.569939629159987e-05,0.09592657111356111,0.1953271111135611,0.10810107999999999
160,80,0.15625,0.5,0.34375,11.6784513,24.66852032,6.31700627,6.197312918,90.00007443,104.66435729999999,90.00011868,3.905096697,1.01931375,3.980518758,1.914835448,1.9019501019999998,1.9512176019999998,,,0.0563,0.259460752,0.203160752,0.203160752,0.0412742911532055,3.608539111900533,3.8679998639005326,0.462621504
163,20,0.625,0.375,0.0,10.14552651,12.13605481,5.749193353,2.99565267,89.99941606,90.00023988,103.8806004,2.11091436,1.9191788859999999,4.05122227,1.8749107,1.848525571,0.0,,,0.0319,0.10021141199999999,0.06831141199999999,0.06831141199999999,0.0046664490094337424,2.141423573667711,2.2416349856677114,0.16852282399999996
164,40,0.0,0.3125,0.6875,13.39217812,15.50447394,10.85419016,6.292458296,30.4010047,91.32271709,91.53675836,1.4284321269999998,1.72495226,2.463977226,0.0,2.061594719,2.128172731,,,0.275,0.162475982,0.11252401800000003,-0.11252401800000003,0.012661654626864331,0.40917824727272734,0.5716542292727274,0.275
165,40,0.0,0.0625,0.9375,14.628770600000001,15.77266067,6.545421397999999,6.544497836000001,119.9957432,90.02544423,90.01545116,2.40972425,1.00014112,2.4100643109999997,0.0,2.050445886,2.201042054,,,0.3142,0.125534569,0.18866543099999997,-0.18866543099999997,0.03559464485441575,0.6004628612348821,0.7259974302348822,0.3142
166,80,0.21875,0.09375,0.6875,12.49762487,24.81872725,6.8201585179999995,6.819646147,119.9882816,90.01600653,89.99919908,3.639024985,1.000075132,3.639298391,2.04613518,2.149434559,2.116525045,,,0.2857,0.247468881,0.03823111900000001,-0.03823111900000001,0.0014616184599921616,0.13381560728036404,0.38128448828036404,0.2857
167,80,0.3125,0.34375,0.34375,11.24042449,24.30564885,6.536004576,6.53571337,119.9932017,90.01141346,90.00477655,3.7187319210000003,1.000044556,3.718897613,1.994893953,2.058904332,2.009614215,,,0.3267,0.222526515,0.10417348499999998,-0.10417348499999998,0.010852114977045222,0.3188658861340679,0.541392401134068,0.3267
169,80,0.375,0.15625,0.46875,11.70459386,24.40814704,6.32475047,6.28121765,89.99986138,105.05866809999999,90.00013929,3.8591478280000002,1.0069306340000002,3.8858941689999997,1.895772115,1.910581202,1.91340198,,,0.1885,0.276006815,0.08750681500000002,0.08750681500000002,0.007657442671444228,0.46422713527851467,0.7402339502785147,0.36351363000000003
171,80,0.40625,0.25,0.34375,11.32699457,24.40866467,6.24590452,6.146367017,89.99978848,104.7500943,90.00015933,3.9079471339999996,1.016194526,3.971234487,1.89744291,1.907349406,1.897019103,,,0.2264,0.247462204,0.021062204,0.021062204,0.000443616437337616,0.09303093639575973,0.34049314039575973,0.268524408
172,80,0.65625,0.34375,0.0,9.741426108999999,23.60521139,6.174477407,6.174285451,120.0028918,90.01828942,89.99805041,3.823029843,1.00003109,3.823148699,1.9103661319999998,1.9290181819999999,0.0,,,0.221,0.09875636900000001,0.12224363099999999,-0.12224363099999999,0.014943505320064158,0.5531386018099547,0.6518949708099546,0.221
173,60,0.0,0.666666667,0.333333333,11.06368326,13.99935351,10.46511324,5.232026864,120.0002971,90.00039383,89.99977046,1.3377163909999998,2.000202505,2.675703675,0.0,2.033566312,2.0335671669999997,,,0.1436,0.110325805,0.033274195000000006,-0.033274195000000006,0.0011071720528980254,0.23171444986072426,0.34204025486072426,0.1436
174,40,0.0625,0.625,0.3125,11.92900427,14.92327815,10.44980104,6.055372695,30.35929128,91.06906899,91.24315969,1.428092085,1.725707329,2.4644689769999997,1.91001801,2.044830288,2.025482502,,,0.3007,0.215678691,0.08502130900000002,-0.08502130900000002,0.007228622984073484,0.2827446258729631,0.49842331687296315,0.3007
175,80,0.53125,0.46875,0.0,9.672727167,9.18109275,9.18066667,9.180584546,90.00432769,90.00448506,89.99610054,1.000046411,1.000008945,1.0000553559999998,1.944211886,1.938592604,0.0,,,0.0988,0.10344280300000001,0.004642803000000015,0.004642803000000015,2.1555619696809136e-05,0.046991933198380714,0.15043473619838071,0.10808560600000003
176,80,0.375,0.34375,0.28125,11.20497401,24.45764165,6.21981312,6.088557852999999,89.99980585,104.5747942,90.00016196,3.932214872,1.021557694,4.016984357,1.894659933,1.890962228,1.91983954,,,0.1476,0.212769304,0.06516930399999998,0.06516930399999998,0.0042470381838444135,0.4415264498644985,0.6542957538644985,0.277938608
177,40,0.625,0.0,0.375,11.47589639,14.73366674,5.9980083760000005,5.997918252000001,120.00051370000001,89.99610990000001,90.00016239,2.4564265030000003,1.000015026,2.4564634130000003,2.063860369,0.0,1.995760609,,,0.45299999999999996,0.30764495399999997,0.145355046,-0.145355046,0.02112808939766211,0.32087206622516556,0.6285170202251655,0.45299999999999996
178,40,0.3125,0.375,0.3125,11.57697118,14.52069827,6.068813942,6.067756716,119.99884469999999,90.00627243,89.99838914,2.3926748140000003,1.000174237,2.393091706,2.086673848,2.020487601,2.00742006,,,0.3759,0.216516533,0.159383467,-0.159383467,0.02540308955294009,0.42400496674647514,0.6405214997464752,0.3759
179,80,0.625,0.125,0.25,10.26082539,9.363449617,9.363184836,9.362952297,90.00215619,89.99845699,90.00289225,1.0000282790000001,1.000024836,1.000053116,1.981483119,1.9801788969999998,1.9769173869999999,,,0.2415,0.25740563699999996,0.015905636999999972,0.015905636999999972,0.0002529892883757681,0.0658618509316769,0.32326748793167687,0.27331127399999994
180,80,0.28125,0.28125,0.4375,11.75391456,24.51383971,6.33392406,6.2681508820000005,89.99995874,104.94811259999999,90.00012774,3.870245282,1.010493235,3.9108566739999997,1.89503853,1.915884205,1.923329088,,,0.1805,0.243469973,0.06296997300000001,0.06296997300000001,0.00396521749962073,0.3488641163434904,0.5923340893434904,0.306439946
181,80,0.3125,0.0625,0.625,12.19604237,10.79160173,9.827001434,9.200299879,90.00194419,90.00043352,89.99893343,1.098158152,1.068117514,1.172961955,1.934687183,1.923129059,1.958873835,,,0.247,0.273432477,0.02643247700000001,0.02643247700000001,0.0006986758403555295,0.10701407692307696,0.38044655392307697,0.299864954
182,30,0.583333333,0.41666666700000005,0.0,9.299543313,13.33461501,4.915329125,4.915007568,120.0010962,89.99090873,90.01034838,2.7128631000000003,1.000065424,2.7130405860000004,1.9127603969999998,1.9127207469999998,0.0,,,0.0527,0.10198022300000001,0.04928022300000001,0.04928022300000001,0.0024285403789297303,0.9351085958254273,1.0370888188254272,0.15126044600000002
183,80,0.78125,0.21875,0.0,9.585288275,23.511352300000002,6.137098118,6.13682016,120.0044084,90.01530787,89.99871051,3.831021087,1.000045293,3.831194607,1.900296499,1.924868726,0.0,,,0.2201,0.095956994,0.12414300599999999,-0.12414300599999999,0.015411485938716033,0.564030013630168,0.659987007630168,0.2201
184,40,0.1875,0.4375,0.375,11.58329893,14.77592523,10.07772847,5.938033735,31.93850397,96.68914806,97.88986123,1.4661960059999999,1.697149077,2.488353197,1.9037402490000002,1.9108001119999998,1.911978025,,,0.3151,0.254346465,0.06075353499999997,-0.06075353499999997,0.0036909920149962214,0.19280715645826713,0.44715362145826715,0.3151
186,80,0.5,0.125,0.375,11.07130795,24.20479727,6.500243544,6.499864815,119.99470919999999,90.01505626,90.01007879999999,3.723675445,1.000058267,3.723892413,2.011142356,1.943750875,2.0336061830000003,,,0.3377,0.298851511,0.038848488999999986,-0.038848488999999986,0.00150920509758312,0.11503846313295821,0.41388997413295825,0.3377
188,80,0.15625,0.5,0.34375,11.6784513,24.66852032,6.31700627,6.197312918,90.00007443,104.66435729999999,90.00011868,3.905096697,1.01931375,3.980518758,1.914835448,1.924688948,1.918142917,,,0.2146,0.259460752,0.044860752000000004,0.044860752000000004,0.0020124870700055043,0.20904357875116497,0.468504330751165,0.304321504
189,40,0.0,0.1875,0.8125,13.73118383,15.84949723,11.02568057,6.331840136,30.33901725,100.6685443,99.13092445,1.437507384,1.7413074769999999,2.503142355,0.0,2.037605461,1.996021761,,,0.2983,0.183094797,0.115205203,-0.115205203,0.01327223879827121,0.3862058431109621,0.5693006401109622,0.2983
190,60,0.166666667,0.0,0.833333333,12.41417827,14.47685895,10.90106455,5.450063481,120.00136940000002,89.99635316,90.00170248,1.328022496,2.000172032,2.656273455,2.103561396,0.0,2.103561919,,,0.1561,0.17514722300000002,0.01904722300000003,0.01904722300000003,0.0003627967040117301,0.12201936579115971,0.29716658879115976,0.19419444600000005
192,20,0.875,0.125,0.0,9.825783202,12.00619851,5.6980586220000005,2.9601017999999995,89.99910604,90.00028135,103.97136490000001,2.107068268,1.924953602,4.056008651,1.851334375,1.794424201,0.0,,,0.0244,0.102898974,0.078498974,0.078498974,0.006162088919052676,3.2171710655737704,3.3200700395737703,0.181397948
193,40,0.75,0.0,0.25,10.34643123,9.341869875,8.711204663,5.085557132,90.00087891,90.00163523,90.00483906,1.072397015,1.7129302530000001,1.836941289,1.848869154,0.0,1.825255055,,,0.2082,0.30190836,0.09370835999999999,0.09370835999999999,0.008781256733889598,0.45008818443804033,0.7519965444380403,0.39561672
